,city,company,country,date,expired,formattedLocation,formattedLocationFull,formattedRelativeTime,indeedApply,jobkey,jobtitle,latitude,longitude,onmousedown,snippet,source,sponsored,state,stations,url
35,Sunnyvale,"A2Z Development Center, Inc.",US,"Thu, 05 Jan 2017 00:17:12 GMT",False,"Sunnyvale, CA","Sunnyvale, CA",30+ days ago,False,402e5f3c2a674818,Principal Advanced Materials Specialist,37.368134,-122.03297,"indeed_clk(this,'1407');","Advanced degree in <b>Materials</b> <b>Science</b>, Chemistry, Physics, or related field. Experience architecting <b>materials</b> fabrication processes....",Amazon.com,False,CA,,http://www.indeed.com/viewjob?jk=402e5f3c2a674818&qd=N2J-naHqk5bSExrJs-uSyPHx32XqMlw_eEIUZ5NFHC1qnQ78wPGwaSI3ifuEursTVvJtikd3Mkcoj7yvXQciQVMnldyzbl4wYjZnXI4316Aep6I5-twM7jC8td-9rGTG&indpubnum=254802918413674&atk=1ba48kbc2ag65eds
36,San Jose,Maxim Integrated,US,"Wed, 15 Feb 2017 23:28:07 GMT",False,"San Jose, CA","San Jose, CA 95131",13 days ago,False,82e3bc0be8a48972,Advanced R&D Power Packaging Engineer,37.39599,-121.89724,"indeed_clk(this,'1407');","PhD in <b>materials</b> <b>science</b>, physics, EE. Maxim Integrated is a highly successful, $2.4 billion company....",Maxim Integrated,False,CA,,http://www.indeed.com/viewjob?jk=82e3bc0be8a48972&qd=N2J-naHqk5bSExrJs-uSyPHx32XqMlw_eEIUZ5NFHC1qnQ78wPGwaSI3ifuEursTVvJtikd3Mkcoj7yvXQciQVMnldyzbl4wYjZnXI4316Aep6I5-twM7jC8td-9rGTG&indpubnum=254802918413674&atk=1ba48kbc2ag65eds
37,San Diego,Orbital ATK,US,"Tue, 31 Jan 2017 11:39:51 GMT",False,"San Diego, CA","San Diego, CA",28 days ago,False,3ce6bb7fc0f4c5d4,Materials and Process Engineering Intern,32.714287,-117.15385,"indeed_clk(this,'1407');","3 rd year or later undergraduate student studying <b>Materials</b> <b>Science</b>, Composite <b>Materials</b> Engineering or related field preferred....",Orbital ATK,False,CA,,http://www.indeed.com/viewjob?jk=3ce6bb7fc0f4c5d4&qd=N2J-naHqk5bSExrJs-uSyPHx32XqMlw_eEIUZ5NFHC1qnQ78wPGwaSI3ifuEursTVvJtikd3Mkcoj7yvXQciQVMnldyzbl4wYjZnXI4316Aep6I5-twM7jC8td-9rGTG&indpubnum=254802918413674&atk=1ba48kbc2ag65eds
38,Milpitas,Lumentum Operations LLC,US,"Sat, 25 Feb 2017 05:13:20 GMT",False,"Milpitas, CA","Milpitas, CA",4 days ago,False,92b3ca4d5e0b15dc,"Process Development Engineer (Engineer Staff, HW Development)",37.425823,-121.90659,"indeed_clk(this,'1407');",MS/PhD in <b>Materials</b> <b>Science</b> or equivalent with 8+ years experience in optoelectronic components industry. LITE) is a market-leading manufacturer of innovative...,Lumentum Operations LLC,False,CA,,http://www.indeed.com/viewjob?jk=92b3ca4d5e0b15dc&qd=N2J-naHqk5bSExrJs-uSyPHx32XqMlw_eEIUZ5NFHC1qnQ78wPGwaSI3ifuEursTVvJtikd3Mkcoj7yvXQciQVMnldyzbl4wYjZnXI4316Aep6I5-twM7jC8td-9rGTG&indpubnum=254802918413674&atk=1ba48kbc2ag65eds
39,Newark,InVisage,US,"Wed, 18 Jan 2017 10:05:52 GMT",False,"Newark, CA","Newark, CA",30+ days ago,True,0b3a7c712466f6e8,Quantum Film Materials Engineer,37.527473,-122.03846,"indeed_clk(this,'1407');","MS or PhD in Chemical Engineering, <b>Materials</b> <b>Science</b>, or Chemistry. Drive new <b>materials</b> from external suppliers....",InVisage,False,CA,,http://www.indeed.com/viewjob?jk=0b3a7c712466f6e8&qd=N2J-naHqk5bSExrJs-uSyPHx32XqMlw_eEIUZ5NFHC1qnQ78wPGwaSI3ifuEursTVvJtikd3Mkcoj7yvXQciQVMnldyzbl4wYjZnXI4316Aep6I5-twM7jC8td-9rGTG&indpubnum=254802918413674&atk=1ba48kbc2ag65eds
40,San Diego,"Illumina, Inc.",US,"Wed, 01 Mar 2017 00:15:35 GMT",False,"San Diego, CA","San Diego, CA",6 hours ago,False,0bc6a455d11794f7,Engineer 1 - Process Development,32.714287,-117.15385,"indeed_clk(this,'1407');","B.S./M.S./ PhD in Chemical Engineering, Biochemical Engineering, Bioengineering, Biotechnical Engineering, Bioinformatics or MS/PhD in <b>Materials</b> <b>Science</b> or...","Illumina, Inc.",False,CA,,http://www.indeed.com/viewjob?jk=0bc6a455d11794f7&qd=N2J-naHqk5bSExrJs-uSyPHx32XqMlw_eEIUZ5NFHC1qnQ78wPGwaSI3ifuEursTVvJtikd3Mkcoj7yvXQciQVMnldyzbl4wYjZnXI4316Aep6I5-twM7jC8td-9rGTG&indpubnum=254802918413674&atk=1ba48kbc2ag65eds
41,San Jose,Lumentum Operations LLC,US,"Fri, 24 Feb 2017 17:11:34 GMT",False,"San Jose, CA","San Jose, CA",4 days ago,False,ecd4fce522395b7d,"III-V Process Integration Engineer (Engineer Staff, Mfg Waferfab)",37.337914,-121.89011,"indeed_clk(this,'1407');","The successful candidate will have either a PhD degree in electrical engineering, <b>materials</b> <b>science</b>, physics, or other relevant major, or Master degree with a...",Lumentum Operations LLC,False,CA,,http://www.indeed.com/viewjob?jk=ecd4fce522395b7d&qd=N2J-naHqk5bSExrJs-uSyPHx32XqMlw_eEIUZ5NFHC1qnQ78wPGwaSI3ifuEursTVvJtikd3Mkcoj7yvXQciQVMnldyzbl4wYjZnXI4316Aep6I5-twM7jC8td-9rGTG&indpubnum=254802918413674&atk=1ba48kbc2ag65eds
42,Fremont,Lam Research,US,"Mon, 27 Feb 2017 22:45:42 GMT",False,"Fremont, CA","Fremont, CA",1 day ago,False,de9381481fef0c6d,Process Engineer 3 - NCG Rotation (70162),37.546703,-121.98351,"indeed_clk(this,'1407');","A Master’s degree or PhD in engineering or <b>science</b> with a particular emphasis on Chemistry, <b>Materials</b> <b>Science</b>, Engineering or Physics....",Lam Research,False,CA,,http://www.indeed.com/viewjob?jk=de9381481fef0c6d&qd=N2J-naHqk5bSExrJs-uSyPHx32XqMlw_eEIUZ5NFHC1qnQ78wPGwaSI3ifuEursTVvJtikd3Mkcoj7yvXQciQVMnldyzbl4wYjZnXI4316Aep6I5-twM7jC8td-9rGTG&indpubnum=254802918413674&atk=1ba48kbc2ag65eds
43,Santa Clara,SQA Solution,US,"Sat, 28 Jan 2017 00:20:45 GMT",False,"Santa Clara, CA","Santa Clara, CA",30+ days ago,False,5a90abb92c2bdf48,Scientist I,37.35165,-121.95055,"indeed_clk(this,'1407');","Drawing on experience in biochemistry, chemistry and/or <b>materials</b> <b>science</b>, the Scientist I will design and implement experiments on the Genia sequencing machine...",SQA Solution,False,CA,,http://www.indeed.com/viewjob?jk=5a90abb92c2bdf48&qd=N2J-naHqk5bSExrJs-uSyPHx32XqMlw_eEIUZ5NFHC1qnQ78wPGwaSI3ifuEursTVvJtikd3Mkcoj7yvXQciQVMnldyzbl4wYjZnXI4316Aep6I5-twM7jC8td-9rGTG&indpubnum=254802918413674&atk=1ba48kbc2ag65eds
44,San Jose,Lam Research,US,"Sun, 29 Jan 2017 11:31:26 GMT",False,"San Jose, CA","San Jose, CA 95134",30 days ago,False,e476560522a4ab2f,Process Engineer Intern (37581),37.412086,-121.94505,"indeed_clk(this,'1407');","Obtaining a PhD in chemistry, chemical engineering, <b>materials</b> <b>science</b>, physics, or related field. Job duties include:....",Lam Research,False,CA,,http://www.indeed.com/viewjob?jk=e476560522a4ab2f&qd=N2J-naHqk5bSExrJs-uSyPHx32XqMlw_eEIUZ5NFHC1qnQ78wPGwaSI3ifuEursTVvJtikd3Mkcoj7yvXQciQVMnldyzbl4wYjZnXI4316Aep6I5-twM7jC8td-9rGTG&indpubnum=254802918413674&atk=1ba48kbc2ag65eds
45,San Diego,"Illumina, Inc.",US,"Wed, 01 Mar 2017 00:15:55 GMT",False,"San Diego, CA","San Diego, CA",6 hours ago,False,9bab216dc394b766,Senior Process Engineer Microarrays,32.714287,-117.15385,"indeed_clk(this,'1407');","B.S./M.S./ PhD in Engineering, Bioengineering, Biotechnical Engineering, Industrial or Manufacturing Engineering, or MS/PhD in <b>Materials</b> <b>Science</b> or Physical...","Illumina, Inc.",False,CA,,http://www.indeed.com/viewjob?jk=9bab216dc394b766&qd=N2J-naHqk5bSExrJs-uSyPHx32XqMlw_eEIUZ5NFHC1qnQ78wPGwaSI3ifuEursTVvJtikd3Mkcoj7yvXQciQVMnldyzbl4wYjZnXI4316Aep6I5-twM7jC8td-9rGTG&indpubnum=254802918413674&atk=1ba48kbc2ag65eds
46,Menlo Park,SLAC National Accelerator Laboratory,US,"Thu, 09 Feb 2017 09:10:20 GMT",False,"Menlo Park, CA","Menlo Park, CA",19 days ago,False,16f7abdb21500f3a,"LCLS Scientist – [Associate or Staff Scientist Level, dual posting]",37.453297,-122.18132,"indeed_clk(this,'1407');","Extensive background in synchrotron radiation or Free-Electron Laser techniques and instrumentation, with emphasis in <b>materials</b> <b>science</b>, hard X-ray imaging,...",SLAC National Accelerator Laboratory,False,CA,,http://www.indeed.com/viewjob?jk=16f7abdb21500f3a&qd=N2J-naHqk5bSExrJs-uSyPHx32XqMlw_eEIUZ5NFHC1qnQ78wPGwaSI3ifuEursTVvJtikd3Mkcoj7yvXQciQVMnldyzbl4wYjZnXI4316Aep6I5-twM7jC8td-9rGTG&indpubnum=254802918413674&atk=1ba48kbc2ag65eds
47,Santa Clara,SDK New Materials Inc,US,"Wed, 08 Feb 2017 17:27:50 GMT",False,"Santa Clara, CA","Santa Clara, CA",20 days ago,True,e124174828fb1409,Lab Manager,37.35165,-121.95055,"indeed_clk(this,'1407');","A BS/MS/PhD degree in Chemistry, <b>Materials</b> <b>Science</b>, or related fields. General Position Summary/Purpose:....",Indeed,False,CA,,http://www.indeed.com/viewjob?jk=e124174828fb1409&qd=N2J-naHqk5bSExrJs-uSyPHx32XqMlw_eEIUZ5NFHC1qnQ78wPGwaSI3ifuEursTVvJtikd3Mkcoj7yvXQciQVMnldyzbl4wYjZnXI4316Aep6I5-twM7jC8td-9rGTG&indpubnum=254802918413674&atk=1ba48kbc2ag65eds
48,Livermore,Lawrence Livermore National Laboratory,US,"Sat, 10 Dec 2016 05:37:55 GMT",False,"Livermore, CA","Livermore, CA 94550",30+ days ago,False,62088e381af7c8d1,Materials Scientist - Computational High Explosives,37.687107,-121.70588,"indeed_clk(this,'1407');",<b>Science</b> &amp; Engineering. This position is in the Reactive Dynamics Group of the <b>Materials</b> <b>Science</b> Division. <b>Materials</b> Scientist - Computational High Explosives....,Lawrence Livermore National Laboratory,False,CA,,http://www.indeed.com/viewjob?jk=62088e381af7c8d1&qd=N2J-naHqk5bSExrJs-uSyPHx32XqMlw_eEIUZ5NFHC1qnQ78wPGwaSI3ifuEursTVvJtikd3Mkcoj7yvXQciQVMnldyzbl4wYjZnXI4316Aep6I5-twM7jC8td-9rGTG&indpubnum=254802918413674&atk=1ba48kbc2ag65eds
49,Milpitas,Lumentum Operations LLC,US,"Fri, 10 Feb 2017 16:24:09 GMT",False,"Milpitas, CA","Milpitas, CA",18 days ago,False,d9a4d65cbf8035c8,"Staff Epoxy Process Development Engineer (Engineer Staff, HW Development)",37.425823,-121.90659,"indeed_clk(this,'1407');",<b>Materials</b> <b>Science</b> or equivalent with 8+ years experience in optoelectronic. Is a market-leading manufacturer of innovative optical and photonic products....,Lumentum Operations LLC,False,CA,,http://www.indeed.com/viewjob?jk=d9a4d65cbf8035c8&qd=N2J-naHqk5bSExrJs-uSyPHx32XqMlw_eEIUZ5NFHC1qnQ78wPGwaSI3ifuEursTVvJtikd3Mkcoj7yvXQciQVMnldyzbl4wYjZnXI4316Aep6I5-twM7jC8td-9rGTG&indpubnum=254802918413674&atk=1ba48kbc2ag65eds
50,Richmond,"DiCon Fiberoptics, Inc.",US,"Thu, 17 Nov 2016 17:28:46 GMT",False,"Richmond, CA","Richmond, CA 94804",30+ days ago,True,a77a6669f7a31dcb,Compound Semiconductor Process Engineer,37.923077,-122.33517,"indeed_clk(this,'1666');","In <b>Materials</b> <b>Science</b>, Chemistry, Chemical Engineering, Physics, or related field (such as Electrical Engineering, with a focus on semiconductor processing)....",Indeed,False,CA,,http://www.indeed.com/viewjob?jk=a77a6669f7a31dcb&qd=N2J-naHqk5bSExrJs-uSyPHx32XqMlw_eEIUZ5NFHC1qnQ78wPGwaSI3ifuEursTVvJtikd3Mkcoj7yvXQciQVMnldyzbl4wYjZnXI4316Aep6I5-twM7jC8td-9rGTG&indpubnum=254802918413674&atk=1ba48kbk719ss3mc
51,San Jose,Lumentum Operations LLC,US,"Wed, 08 Feb 2017 16:17:04 GMT",False,"San Jose, CA","San Jose, CA",20 days ago,False,fe96556e2f9bf165,"PLC Process & Integration Engineer (Engineer Staff, Mfg Waferfab)",37.337914,-121.89011,"indeed_clk(this,'1666');","If you have a passion for learning and solving problems as well as an educational background that includes <b>materials</b> <b>science</b>, physics, electrical engineering or...",Lumentum Operations LLC,False,CA,,http://www.indeed.com/viewjob?jk=fe96556e2f9bf165&qd=N2J-naHqk5bSExrJs-uSyPHx32XqMlw_eEIUZ5NFHC1qnQ78wPGwaSI3ifuEursTVvJtikd3Mkcoj7yvXQciQVMnldyzbl4wYjZnXI4316Aep6I5-twM7jC8td-9rGTG&indpubnum=254802918413674&atk=1ba48kbk719ss3mc
52,San Diego,"Illumina, Inc.",US,"Wed, 01 Mar 2017 00:15:49 GMT",False,"San Diego, CA","San Diego, CA",6 hours ago,False,696525f4c5e093e9,Process Development Scientist 1,32.714287,-117.15385,"indeed_clk(this,'1666');","<b>Materials</b> <b>Science</b> or Physical Chemistry, Chemistry, Biochemistry, Chemical Engineering, or Biochemical/Biomedical/Biotechnical Engineering, Bioengineering....","Illumina, Inc.",False,CA,,http://www.indeed.com/viewjob?jk=696525f4c5e093e9&qd=N2J-naHqk5bSExrJs-uSyPHx32XqMlw_eEIUZ5NFHC1qnQ78wPGwaSI3ifuEursTVvJtikd3Mkcoj7yvXQciQVMnldyzbl4wYjZnXI4316Aep6I5-twM7jC8td-9rGTG&indpubnum=254802918413674&atk=1ba48kbk719ss3mc
53,Fremont,FEI Company,US,"Fri, 03 Feb 2017 20:32:19 GMT",False,"Fremont, CA","Fremont, CA",25 days ago,False,a71801f67d6065e9,Electrical Engineer I,37.546703,-121.98351,"indeed_clk(this,'1666');","Combining hardware and software expertise in electron, ion, and light microscopy with deep application knowledge in the <b>materials</b> <b>science</b>, life sci­ences,...",FEI Company,False,CA,,http://www.indeed.com/viewjob?jk=a71801f67d6065e9&qd=N2J-naHqk5bSExrJs-uSyPHx32XqMlw_eEIUZ5NFHC1qnQ78wPGwaSI3ifuEursTVvJtikd3Mkcoj7yvXQciQVMnldyzbl4wYjZnXI4316Aep6I5-twM7jC8td-9rGTG&indpubnum=254802918413674&atk=1ba48kbk719ss3mc
54,Cypress,DRS Technologies,US,"Sat, 21 Jan 2017 03:15:31 GMT",False,"Cypress, CA","Cypress, CA",30+ days ago,False,2ba7bb0cebb8046a,"Parts, Materials, and Process Engineer with Space Background",33.815933,-118.03297,"indeed_clk(this,'1666');","MS or PhD in <b>Materials</b> <b>Science</b> or Related Engineering. Bachelor’s Degree in <b>Materials</b> <b>Science</b>, Engineering or related technical field with a minimum of 8 years...",DRS Technologies,False,CA,,http://www.indeed.com/viewjob?jk=2ba7bb0cebb8046a&qd=N2J-naHqk5bSExrJs-uSyPHx32XqMlw_eEIUZ5NFHC1qnQ78wPGwaSI3ifuEursTVvJtikd3Mkcoj7yvXQciQVMnldyzbl4wYjZnXI4316Aep6I5-twM7jC8td-9rGTG&indpubnum=254802918413674&atk=1ba48kbk719ss3mc
55,South San Francisco,Google,US,"Fri, 02 Dec 2016 14:10:30 GMT",False,"South San Francisco, CA","South San Francisco, CA",30+ days ago,False,5f0c5353eedafbfb,"Hardware Engineer, Microfabrication, Verily Life Sciences",37.653847,-122.40659,"indeed_clk(this,'1666');","PhD in <b>Materials</b> <b>Science</b>, Electrical Engineering, Chemical Engineering, or related technical field working in bio medical or life <b>science</b> device R&amp;D....",Google,False,CA,,http://www.indeed.com/viewjob?jk=5f0c5353eedafbfb&qd=N2J-naHqk5bSExrJs-uSyPHx32XqMlw_eEIUZ5NFHC1qnQ78wPGwaSI3ifuEursTVvJtikd3Mkcoj7yvXQciQVMnldyzbl4wYjZnXI4316Aep6I5-twM7jC8td-9rGTG&indpubnum=254802918413674&atk=1ba48kbk719ss3mc
56,Redwood City,Carbon3D,US,"Thu, 24 Nov 2016 11:07:59 GMT",False,"Redwood City, CA","Redwood City, CA 94063",30+ days ago,False,ac32265e65fa8d63,Research Scientist,37.48054,-122.22232,"indeed_clk(this,'1666');","MS with 2+ years of industry experience OR PhD in polymer chemistry, <b>materials</b> <b>science</b>, or chemical engineering focused on polymer research....",Carbon3D,False,CA,,http://www.indeed.com/viewjob?jk=ac32265e65fa8d63&qd=N2J-naHqk5bSExrJs-uSyPHx32XqMlw_eEIUZ5NFHC1qnQ78wPGwaSI3ifuEursTVvJtikd3Mkcoj7yvXQciQVMnldyzbl4wYjZnXI4316Aep6I5-twM7jC8td-9rGTG&indpubnum=254802918413674&atk=1ba48kbk719ss3mc
57,Redwood City,Citrine,US,"Fri, 20 Jan 2017 20:46:06 GMT",False,"Redwood City, CA","Redwood City, CA",30+ days ago,True,3dd8d171c9f9d401,Data Engineer,37.483517,-122.23627,"indeed_clk(this,'1666');",<b>Materials</b> <b>Science</b> domain expertise. Writing and publishing scientific literature relating to <b>materials</b> <b>science</b> and engineering....,Citrine,False,CA,,http://www.indeed.com/viewjob?jk=3dd8d171c9f9d401&qd=N2J-naHqk5bSExrJs-uSyPHx32XqMlw_eEIUZ5NFHC1qnQ78wPGwaSI3ifuEursTVvJtikd3Mkcoj7yvXQciQVMnldyzbl4wYjZnXI4316Aep6I5-twM7jC8td-9rGTG&indpubnum=254802918413674&atk=1ba48kbk719ss3mc
58,Santa Barbara,Apeel Sciences,US,"Tue, 14 Feb 2017 18:06:28 GMT",False,"Santa Barbara, CA","Santa Barbara, CA",14 days ago,False,6abc151a4b995dbc,Product Engineer,34.42033,-119.6978,"indeed_clk(this,'1666');","In Biology, Chemistry, Biochemistry, <b>Materials</b> <b>Science</b>, or Food <b>Science</b>. Apeel Sciences is seeking a resourceful and creative candidate with a background in...",Apeel Sciences,False,CA,,http://www.indeed.com/viewjob?jk=6abc151a4b995dbc&qd=N2J-naHqk5bSExrJs-uSyPHx32XqMlw_eEIUZ5NFHC1qnQ78wPGwaSI3ifuEursTVvJtikd3Mkcoj7yvXQciQVMnldyzbl4wYjZnXI4316Aep6I5-twM7jC8td-9rGTG&indpubnum=254802918413674&atk=1ba48kbk719ss3mc
59,Livermore,Lawrence Livermore National Laboratory,US,"Wed, 30 Nov 2016 05:05:40 GMT",False,"Livermore, CA","Livermore, CA 94550",30+ days ago,False,c5fc0d2777256388,Postdoctoral Research Staff Member - Materials Science,37.687107,-121.70588,"indeed_clk(this,'1666');","Postdoctoral Research Staff Member - <b>Materials</b> <b>Science</b>. Publication record and experience in <b>materials</b> characterization in metals/alloys, additively...",Lawrence Livermore National Laboratory,False,CA,,http://www.indeed.com/viewjob?jk=c5fc0d2777256388&qd=N2J-naHqk5bSExrJs-uSyPHx32XqMlw_eEIUZ5NFHC1qnQ78wPGwaSI3ifuEursTVvJtikd3Mkcoj7yvXQciQVMnldyzbl4wYjZnXI4316Aep6I5-twM7jC8td-9rGTG&indpubnum=254802918413674&atk=1ba48kbk719ss3mc
60,Dublin,Hexcel Corporation,US,"Fri, 02 Dec 2016 02:55:13 GMT",False,"Dublin, CA","Dublin, CA 94568",30+ days ago,False,a53dcb9d1743f51a,Research Engineer,37.69956,-121.9406,"indeed_clk(this,'1666');","Solid understanding of <b>materials</b> <b>science</b>, chemistry of thermoset resins, mechanical property understanding and structure-property relationships....",Hexcel Corporation,False,CA,,http://www.indeed.com/viewjob?jk=a53dcb9d1743f51a&qd=N2J-naHqk5bSExrJs-uSyPHx32XqMlw_eEIUZ5NFHC1qnQ78wPGwaSI3ifuEursTVvJtikd3Mkcoj7yvXQciQVMnldyzbl4wYjZnXI4316Aep6I5-twM7jC8td-9rGTG&indpubnum=254802918413674&atk=1ba48kbk719ss3mc
61,San Jose,Lumentum Operations LLC,US,"Wed, 08 Feb 2017 22:17:52 GMT",False,"San Jose, CA","San Jose, CA",20 days ago,False,d1dabc4cdfc81024,"Photonic Device Product Engineer (Engineer Staff, Mfg Product)",37.337914,-121.89011,"indeed_clk(this,'1666');","If you have a passion for learning and solving problems as well as an educational background that includes <b>materials</b> <b>science</b>, physics, opto-electronics...",Lumentum Operations LLC,False,CA,,http://www.indeed.com/viewjob?jk=d1dabc4cdfc81024&qd=N2J-naHqk5bSExrJs-uSyPHx32XqMlw_eEIUZ5NFHC1qnQ78wPGwaSI3ifuEursTVvJtikd3Mkcoj7yvXQciQVMnldyzbl4wYjZnXI4316Aep6I5-twM7jC8td-9rGTG&indpubnum=254802918413674&atk=1ba48kbk719ss3mc
62,San Diego,General Atomics and Affiliated Companies,US,"Fri, 27 Jan 2017 14:09:52 GMT",False,"San Diego, CA","San Diego, CA",30+ days ago,False,5d3796cb4812623e,Program Manager (Nucelar Technologies & Materials),32.714287,-117.15385,"indeed_clk(this,'1666');",A Masters degree in Mechanical Engineering or <b>Materials</b> <b>Science</b> or a closely related field is highly desirable....,General Atomics and Affiliated Companies,False,CA,,http://www.indeed.com/viewjob?jk=5d3796cb4812623e&qd=N2J-naHqk5bSExrJs-uSyPHx32XqMlw_eEIUZ5NFHC1qnQ78wPGwaSI3ifuEursTVvJtikd3Mkcoj7yvXQciQVMnldyzbl4wYjZnXI4316Aep6I5-twM7jC8td-9rGTG&indpubnum=254802918413674&atk=1ba48kbk719ss3mc
63,Merced,University of California Merced,US,"Wed, 28 Dec 2016 06:30:13 GMT",False,"Merced, CA","Merced, CA",30+ days ago,False,3a3bf004502f5b0e,Associate Specialist Position In Mesoporous Materials,37.29945,-120.47802,"indeed_clk(this,'1666');","A degree in <b>Materials</b> <b>Science</b>, Chemical Engineering, Mechanical Engineering, Physics, Chemistry or a related field prior to starting the position is required....",University of California Merced,False,CA,,http://www.indeed.com/viewjob?jk=3a3bf004502f5b0e&qd=N2J-naHqk5bSExrJs-uSyPHx32XqMlw_eEIUZ5NFHC1qnQ78wPGwaSI3ifuEursTVvJtikd3Mkcoj7yvXQciQVMnldyzbl4wYjZnXI4316Aep6I5-twM7jC8td-9rGTG&indpubnum=254802918413674&atk=1ba48kbk719ss3mc
64,San Jose,HGST,US,"Fri, 09 Dec 2016 01:16:22 GMT",False,"San Jose, CA","San Jose, CA 95110",30+ days ago,False,69b1f1331636cb1e,NVM Materials and Process Integration,37.367233,-121.91988,"indeed_clk(this,'1666');","Minimum of a Ph.D degree in Physics, <b>Materials</b> <b>Science</b>, Electrical Engineering, or closely related field. In addition, it would be preferred if the candidate...",HGST,False,CA,,http://www.indeed.com/viewjob?jk=69b1f1331636cb1e&qd=N2J-naHqk5bSExrJs-uSyPHx32XqMlw_eEIUZ5NFHC1qnQ78wPGwaSI3ifuEursTVvJtikd3Mkcoj7yvXQciQVMnldyzbl4wYjZnXI4316Aep6I5-twM7jC8td-9rGTG&indpubnum=254802918413674&atk=1ba48kbk719ss3mc
65,Santa Barbara,Apeel Sciences,US,"Fri, 10 Feb 2017 01:38:26 GMT",False,"Santa Barbara, CA","Santa Barbara, CA",19 days ago,False,4fd4c9c748252a60,Analytical Scientist,34.42033,-119.6978,"indeed_clk(this,'1666');","We are committed to being a technological and environmental trailblazer at the interface between the agricultural, <b>materials</b> <b>science</b>, chemistry, biotechnology,...",Apeel Sciences,False,CA,,http://www.indeed.com/viewjob?jk=4fd4c9c748252a60&qd=N2J-naHqk5bSExrJs-uSyPHx32XqMlw_eEIUZ5NFHC1qnQ78wPGwaSI3ifuEursTVvJtikd3Mkcoj7yvXQciQVMnldyzbl4wYjZnXI4316Aep6I5-twM7jC8td-9rGTG&indpubnum=254802918413674&atk=1ba48kbk719ss3mc
66,Fremont,Western Digital,US,"Tue, 24 Jan 2017 21:54:34 GMT",False,"Fremont, CA","Fremont, CA",30+ days ago,False,bc2236d607f9a0fc,Staff Engineer Process Development,37.546703,-121.98351,"indeed_clk(this,'1666');","At least BS degree in Physics, Chemistry, <b>Materials</b> <b>Science</b>, or a related Engineering field. Take fully CMP process ownership for signed CMP layers in wafer...",Western Digital,False,CA,,http://www.indeed.com/viewjob?jk=bc2236d607f9a0fc&qd=N2J-naHqk5bSExrJs-uSyPHx32XqMlw_eEIUZ5NFHC1qnQ78wPGwaSI3ifuEursTVvJtikd3Mkcoj7yvXQciQVMnldyzbl4wYjZnXI4316Aep6I5-twM7jC8td-9rGTG&indpubnum=254802918413674&atk=1ba48kbk719ss3mc
67,Goleta,Raytheon,US,"Thu, 09 Feb 2017 02:06:57 GMT",False,"Goleta, CA","Goleta, CA 93117",20 days ago,False,0c78be8ad5e77922,Sr Mechanical Engineer II,34.43008,-119.88589,"indeed_clk(this,'1666');","Your results will drive product design, <b>materials</b> selection and planning decisions around risk reduction and/or characterization testing....",Raytheon,False,CA,,http://www.indeed.com/viewjob?jk=0c78be8ad5e77922&qd=N2J-naHqk5bSExrJs-uSyPHx32XqMlw_eEIUZ5NFHC1qnQ78wPGwaSI3ifuEursTVvJtikd3Mkcoj7yvXQciQVMnldyzbl4wYjZnXI4316Aep6I5-twM7jC8td-9rGTG&indpubnum=254802918413674&atk=1ba48kbk719ss3mc
68,San Diego,Planet Pharma,US,"Thu, 09 Feb 2017 17:14:15 GMT",False,"San Diego, CA","San Diego, CA 92121",19 days ago,True,624b447620c6bf26,"Research Associate, Consumables",32.892857,-117.1978,"indeed_clk(this,'1666');","In chemistry, physics, <b>materials</b> <b>science</b>, chemical engineering, biomedical engineering or related field with 0 - 5 yrs experience....",Indeed,False,CA,,http://www.indeed.com/viewjob?jk=624b447620c6bf26&qd=N2J-naHqk5bSExrJs-uSyPHx32XqMlw_eEIUZ5NFHC1qnQ78wPGwaSI3ifuEursTVvJtikd3Mkcoj7yvXQciQVMnldyzbl4wYjZnXI4316Aep6I5-twM7jC8td-9rGTG&indpubnum=254802918413674&atk=1ba48kbk719ss3mc
69,Berkeley,Lawrence Berkeley National Laboratory,US,"Tue, 14 Feb 2017 19:36:29 GMT",False,"Berkeley, CA","Berkeley, CA 94720",14 days ago,False,9ab4e118d0c0a152,Advanced Materials Postdoctoral Fellow (Materials Sciences),37.868134,-122.25824,"indeed_clk(this,'1666');",Research experience and an established track record in <b>materials</b> <b>science</b>. Strong background in the physical basics of <b>materials</b> <b>science</b> and metallurgy....,Lawrence Berkeley National Laboratory,False,CA,,http://www.indeed.com/viewjob?jk=9ab4e118d0c0a152&qd=N2J-naHqk5bSExrJs-uSyPHx32XqMlw_eEIUZ5NFHC1qnQ78wPGwaSI3ifuEursTVvJtikd3Mkcoj7yvXQciQVMnldyzbl4wYjZnXI4316Aep6I5-twM7jC8td-9rGTG&indpubnum=254802918413674&atk=1ba48kbk719ss3mc
